name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Papua New Guinea,2023-02-15,35,24,28.8,43.4,24,32.3,23.6,75.1,0.4,100,4.17,rain,0,0,37.1,18.4,333.4,1005.9,61.2,12.3,291,25.4,10,30,2023-02-15T06:13:10,2023-02-15T18:37:28,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-16,32,25,28,39.3,25,31,24,79.7,0,0,0,rain,0,0,20.5,30.2,319.6,1008.1,82,13.9,237.8,20.6,9,30,2023-02-16T06:13:22,2023-02-16T18:37:10,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-17,34,24,27.9,39.4,24,30.6,23.7,79.3,0,0,0,rain,0,0,37.1,27.7,215.5,1008.5,70.7,13.8,296.2,25.6,10,10,2023-02-17T06:13:33,2023-02-17T18:36:51,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-18,32,24,28.1,39.3,24,31.5,24.2,80.6,0.1,100,4.17,rain,0,0,37.1,27.7,197.8,1008.3,61.9,14.6,304.9,26.5,10,30,2023-02-18T06:13:43,2023-02-18T18:36:32,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-19,33,24,28.4,42.2,24,32,24.2,79.2,1.2,100,8.33,rain,0,0,46.4,27.7,137.7,1007.3,53.9,16.4,296.6,25.6,10,60,2023-02-19T06:13:53,2023-02-19T18:36:12,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-20,32,24,27.1,40.7,24,30,24.4,86,58,100,4.17,rain,0,0,37.1,27.7,275.8,1008,64.5,12.1,297.7,25.6,10,60,2023-02-20T06:14:02,2023-02-20T18:35:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-21,31.3,24,26.8,37.9,24,29.4,24.5,88.1,3,100,4.17,rain,0,0,37.1,27.7,301.7,1008.6,69.7,11.9,303.5,26.1,10,30,2023-02-21T06:14:11,2023-02-21T18:35:29,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,AYPY"
Papua New Guinea,2023-02-22,31,24,26.5,37.8,24,28.4,23.5,84.5,4.4,100,8.33,rain,0,0,37.1,27.7,320.3,1007.9,71.3,13.4,313.7,27,10,10,2023-02-22T06:14:19,2023-02-22T18:35:07,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-23,31,23,26.6,36.6,23,28.3,23.1,82,0,0,0,rain,0,0,46.4,27.7,325.7,1006.7,71.9,15.6,234.9,20.3,9,10,2023-02-23T06:14:27,2023-02-23T18:34:44,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-24,32,23,26.6,38,23,28.6,23.6,84.8,0.1,100,4.17,rain,0,0,46.4,27.7,313.9,1007.7,63.1,11.9,200.7,17.3,9,30,2023-02-24T06:14:34,2023-02-24T18:34:20,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-25,32,23,27.4,38,23,29.8,23.3,79.6,0,0,0,rain,0,0,25.2,27.7,314.7,1007.7,67.2,12.3,235.8,20.4,9,30,2023-02-25T06:14:40,2023-02-25T18:33:56,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2023-02-26,31.4,24.6,27.3,37.5,24.6,29.5,23.9,82.5,0.4,100,4.17,rain,0,0,27.7,18.4,321.5,1008.7,68.1,13.7,299.7,25.9,10,30,2023-02-26T06:14:46,2023-02-26T18:33:31,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-02-27,34,23,27.7,39.4,23,29.9,23.5,79.7,1.2,100,8.33,rain,0,0,37.1,27.7,320.8,1009.4,68.4,13.2,136.5,11.7,8,30,2023-02-27T06:14:51,2023-02-27T18:33:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
