name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Papua New Guinea,2022-06-08,32,24,27.3,38,24,30.1,24.3,84.8,0,0,0,rain,0,0,14.4,18.4,177.8,1009,53,13.9,206.9,18,7,60,2022-06-08T06:22:36,2022-06-08T17:57:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-09,31,23,26.5,35.2,23,28.5,24.1,87.9,0,0,0,rain,0,0,27.7,18.4,156.4,1008.9,62,13.3,154.4,13.2,6,30,2022-06-09T06:22:52,2022-06-09T17:57:55,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-06-10,32,22,26.5,39.3,22,28.8,24,87,0,0,0,rain,0,0,46.4,27.7,148.3,1008.7,57.7,11.6,214.6,18.4,7,60,2022-06-10T06:23:07,2022-06-10T17:58:03,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-11,29,24.6,26.9,35.7,24.6,29.3,24.4,86.6,0.6,100,4.17,rain,0,0,33.1,27.7,158,1009.2,81.2,13.9,198,17.2,7,60,2022-06-11T06:23:23,2022-06-11T17:58:12,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-12,31,23,26.9,39.2,23,29.5,24.1,85.3,0,0,0,rain,0,0,46.4,42.5,145,1009.1,57.5,14.2,220.8,19,7,60,2022-06-12T06:23:38,2022-06-12T17:58:21,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-13,32,23,27.1,39.3,23,30,24.1,84.1,0,0,0,,0,0,37.1,27.7,153.9,1009.7,49.6,13.9,230.2,19.9,8,60,2022-06-13T06:23:53,2022-06-13T17:58:31,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-14,31,23.8,27.2,36.6,23.8,29.9,23.9,82.8,0,0,0,,0,0,37.1,27.7,151.6,1010,51.8,13.3,238.1,20.6,8,60,2022-06-14T06:24:09,2022-06-14T17:58:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-15,31.4,23,27.1,36.8,23,29.8,23.6,82.6,0,0,0,,0,0,37.1,27.7,154.4,1010.1,42.1,11.7,238.6,20.7,8,60,2022-06-15T06:24:24,2022-06-15T17:58:52,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-06-16,32,23,27.3,39.3,23,30.2,24.1,83.5,0,0,0,,0,0,37.1,18.4,146.2,1008.8,42.9,13.3,231.4,20.2,8,75,2022-06-16T06:24:38,2022-06-16T17:59:03,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-06-17,32,24.5,27.6,39.3,24.5,30.8,24.1,82,0,0,0,,0,0,17.3,27.7,143,1008.5,48.1,14.4,231.9,20.3,8,60,2022-06-17T06:24:53,2022-06-17T17:59:14,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-18,32,24,27.6,38,24,30.5,24.3,83.1,0,0,0,rain,0,0,27.7,27.7,145.3,1008.5,46.1,14.1,229.5,20,8,60,2022-06-18T06:25:07,2022-06-18T17:59:26,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-06-19,32.1,25,28.1,39.3,25,31,24,79.3,0,0,0,rain,0,0,37.1,37.1,148,1007.7,62.7,13,231.5,20.2,8,60,2022-06-19T06:25:21,2022-06-19T17:59:38,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-06-20,32,24,26.7,38,24,28.9,23.6,84,0,0,0,rain,0,0,37.1,27.7,138.7,1007.1,52.6,13.3,233.2,20.1,8,75,2022-06-20T06:25:35,2022-06-20T17:59:51,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-21,31,23,26.2,35.5,23,27.8,23,83.7,0.5,100,4.17,rain,0,0,37.1,27.7,150.7,1008.5,50.7,13.7,209,18.1,7,30,2022-06-21T06:25:48,2022-06-21T18:00:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-22,32.2,23,27.3,39.3,23,29.7,23.4,80.2,1.5,100,4.17,rain,0,0,37.1,27.7,145,1009.4,46.6,13.6,221.8,19.1,8,60,2022-06-22T06:26:01,2022-06-22T18:00:17,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-23,31,24,27,37.8,24,29.1,23.3,80.8,0,0,0,rain,0,0,37.1,27.7,148.3,1009.7,50.8,13.5,227,19.6,8,60,2022-06-23T06:26:14,2022-06-23T18:00:30,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-24,32,23,26.9,38,23,29.1,23,80.1,0,0,0,,0,0,46.4,27.7,146.3,1008.4,39.1,11.2,229.9,19.8,8,30,2022-06-24T06:26:26,2022-06-24T18:00:44,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-25,31,22,26.8,37.8,22,28.8,23.5,83.3,0.3,100,4.17,rain,0,0,27.7,27.7,154.7,1007.5,29.7,12.1,233.3,20,8,30,2022-06-25T06:26:38,2022-06-25T18:00:58,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-26,31.5,24,27.4,37.3,24,30.1,24,82.4,0,0,0,,0,0,27.7,18.4,183.5,1006.9,55.9,14.6,234.1,20.1,8,30,2022-06-26T06:26:50,2022-06-26T18:01:12,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-27,32,23,27.2,38,23,30.1,24.2,84.5,0,0,0,,0,0,12.6,18.4,173.3,1007.4,51.6,11.3,207.7,17.9,8,30,2022-06-27T06:27:01,2022-06-27T18:01:26,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-06-28,31,25,27.6,37.8,25,30.3,24.3,82.7,0.1,100,4.17,rain,0,0,19.1,27.7,175.6,1007.5,58.9,12.6,206.5,17.7,8,30,2022-06-28T06:27:11,2022-06-28T18:01:41,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-06-29,31,23,26.7,36.6,23,28.9,23.7,85.1,0,0,0,,0,0,27.7,18.4,183.2,1006.9,47,12.6,234.4,20.2,8,10,2022-06-29T06:27:21,2022-06-29T18:01:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-06-30,32,23,26.8,38,23,28.9,23.5,83.3,0,0,0,,0,0,37.1,18.4,215.4,1007.7,38.5,12.9,239,20.6,8,10,2022-06-30T06:27:31,2022-06-30T18:02:10,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-01,31.3,23,26.9,37.8,23,29.2,23.8,84.1,0,0,0,rain,0,0,27.7,27.7,192.2,1008.1,41,11.9,234.9,20.3,8,10,2022-07-01T06:27:40,2022-07-01T18:02:25,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-02,32,23.6,27.3,39.3,23.6,30,23.7,81.8,0,0,0,,0,0,27.7,18.4,131.7,1007.3,53.9,12.4,232,20.1,8,30,2022-07-02T06:27:48,2022-07-02T18:02:40,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-03,31.4,23,27.2,36.6,23,29,23.3,80.7,1,100,4.17,rain,0,0,27.7,27.7,232.1,1006.5,51,13.3,224.3,19.4,8,30,2022-07-03T06:27:56,2022-07-03T18:02:54,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-04,32,24,27.9,38,24,31.1,24.2,81.8,0,0,0,,0,0,18.4,18.4,198.2,1006.2,43.5,12.7,231,19.9,8,30,2022-07-04T06:28:03,2022-07-04T18:03:09,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-05,33,24,27.5,40.7,24,30.1,24.1,82.8,1.3,100,4.17,rain,0,0,11.2,27.7,256.9,1007.5,65.5,14.1,227.3,19.5,8,10,2022-07-05T06:28:10,2022-07-05T18:03:24,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-06,33,23,26.4,39.3,23,28.2,24,87.6,13,100,4.17,rain,0,0,27.7,27.7,158.4,1009.4,54.9,12.4,231.5,19.8,8,30,2022-07-06T06:28:16,2022-07-06T18:03:39,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-07,32,24,27.3,39.3,24,30.4,24.1,83.4,0.2,100,4.17,rain,0,0,37.1,29.5,142.4,1009,46.9,15.8,234.8,20.4,8,60,2022-07-07T06:28:21,2022-07-07T18:03:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-08,33,23.8,27.8,40.7,23.8,30.9,24.1,81.2,1.3,100,4.17,rain,0,0,37.1,38.9,146.6,1008.3,44.8,13.6,234.1,20.2,8,30,2022-07-08T06:28:26,2022-07-08T18:04:08,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-09,32,24,27.2,38,24,29.3,23.3,79.9,0.8,100,8.33,rain,0,0,46.4,27.7,144.3,1008.5,51.4,15.1,232.7,20.1,8,30,2022-07-09T06:28:30,2022-07-09T18:04:22,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-10,31,24,26.9,36.3,24,29.1,23.7,83.4,1,100,8.33,rain,0,0,42.5,37.1,153.8,1009,69.8,15,219.7,18.9,8,30,2022-07-10T06:28:33,2022-07-10T18:04:37,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-11,31,25,27.7,36.6,25,30.3,23.4,78.3,0,0,0,,0,0,46.4,38.9,155.2,1009.1,55.7,14.1,236.1,20.5,8,30,2022-07-11T06:28:36,2022-07-11T18:04:51,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-12,32,24,27.4,38,24,29.8,23.2,78.7,0,0,0,rain,0,0,37.1,37.1,147.5,1008.6,47.8,11.6,242.8,20.9,8,10,2022-07-12T06:28:37,2022-07-12T18:05:05,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-13,31,23.8,26.9,36.6,23.8,28.6,23.3,81.1,0,0,0,rain,0,0,55.4,203.8,149.2,1009.3,63.7,14.3,223.2,19.2,8,10,2022-07-13T06:28:39,2022-07-13T18:05:19,0.48,Partially cloudy,Partly cloudy throughout the day.,wind,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-14,27,23,24.6,29.2,23,24.8,21,80.8,0.7,100,8.33,rain,0,0,55.4,37.1,150.4,1011.2,91,13.3,46,3.8,1,10,2022-07-14T06:28:39,2022-07-14T18:05:33,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-15,28,23,24.9,29.7,23,25.3,19.5,72.1,0.1,100,4.17,rain,0,0,55.4,46.4,150.7,1012.5,75.1,13.9,165.5,14.3,7,10,2022-07-15T06:28:39,2022-07-15T18:05:46,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-16,31,23.7,26.1,33.1,23.7,26.9,19.6,67.8,0,0,0,,0,0,46.4,44.6,150.1,1011.8,52.1,12,223.5,19.2,8,10,2022-07-16T06:28:37,2022-07-16T18:05:59,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-17,31,21,25.9,35.2,21,27.4,21.5,77.7,0,0,0,rain,0,0,37.8,33.5,149.2,1010.8,54.1,12.6,239,20.6,8,10,2022-07-17T06:28:36,2022-07-17T18:06:12,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-18,29.4,23.4,26.1,34.2,23.4,27.7,23.6,86.6,0.9,100,12.5,rain,0,0,55.4,37.1,157.4,1009.7,59.5,15,227.9,19.7,8,30,2022-07-18T06:28:33,2022-07-18T18:06:25,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-19,31,23,26,35.5,23,27.5,23.9,88.6,0.4,100,4.17,rain,0,0,37.1,37.1,136.5,1008.8,76.6,13.9,232.9,20.3,8,30,2022-07-19T06:28:29,2022-07-19T18:06:37,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-20,29,23,25.8,33.6,23,27.3,23.9,88.6,0,0,0,rain,0,0,21.6,18.4,151.1,1009.5,70.1,13,170.6,14.6,7,10,2022-07-20T06:28:25,2022-07-20T18:06:49,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-21,31,24,26.8,36.6,24,28.6,23.5,82.9,0.3,100,8.33,rain,0,0,15.8,18.4,174.3,1010,55.2,14.5,236,20.4,8,30,2022-07-21T06:28:20,2022-07-21T18:07:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-22,31,24.6,27.3,36.6,24.6,29.4,23.6,81,2.1,100,12.5,rain,0,0,27.7,31.7,156.9,1010,66,13.6,230.1,19.7,8,30,2022-07-22T06:28:14,2022-07-22T18:07:12,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-23,30,24.7,27.1,36.3,24.7,29.4,24.2,84.2,0,0,0,rain,0,0,44.6,50,153.4,1009.7,65.2,12.8,226.9,19.7,7,30,2022-07-23T06:28:08,2022-07-23T18:07:23,0.81,Partially cloudy,Partly cloudy throughout the day.,wind,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-24,31,25,27,36.6,25,29,23.9,83.7,0,0,0,rain,0,0,46.4,29,152.5,1009.4,71.3,11.8,207.8,17.9,7,30,2022-07-24T06:28:00,2022-07-24T18:07:34,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-25,31,25,27.2,36.6,25,29,23.8,82.7,0,0,0,rain,0,0,55.4,37.1,144.4,1009,47.3,12.9,246.5,21.2,8,30,2022-07-25T06:27:52,2022-07-25T18:07:44,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-26,32,23,26.9,36.8,23,28.7,23.3,81.3,0,0,0,rain,0,0,39.2,46.4,148.9,1009.1,57.5,13,230.3,19.7,8,30,2022-07-26T06:27:43,2022-07-26T18:07:54,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-27,29,25,26.5,33.6,25,28,23.2,82.6,0,0,0,rain,0,0,55.4,37.1,149.5,1009.3,67.1,13.7,221,19.2,8,30,2022-07-27T06:27:33,2022-07-27T18:08:04,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-28,31,24.9,27.2,36.6,24.9,29.2,23.2,79.2,0,0,0,rain,0,0,55.4,37.1,147.5,1008.9,41,12.3,217.2,18.8,7,30,2022-07-28T06:27:22,2022-07-28T18:08:13,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-07-29,31.4,24,27,36.6,24,28.9,23.2,80.7,0,0,0,,0,0,46.4,40.7,145.4,1008.4,44.7,12,247.1,21.3,8,30,2022-07-29T06:27:11,2022-07-29T18:08:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-30,32,23.3,26.9,37.8,23.3,29,23.4,82,0,0,0,rain,0,0,55.4,37.1,148.2,1008.6,48.1,13.3,248.9,21.5,9,30,2022-07-30T06:26:58,2022-07-30T18:08:30,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-07-31,31,23.7,27.4,36.6,23.7,29.9,23.7,81,0.1,100,4.17,rain,0,0,37.1,27.7,141.4,1008.3,37.2,13.6,247.7,21.3,9,60,2022-07-31T06:26:45,2022-07-31T18:08:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-01,32,23.8,27.3,38,23.8,29.5,24.1,84.1,0,0,0,,0,0,37.1,27.7,160.8,1008.2,55,12.2,248.6,21.5,8,30,2022-08-01T06:26:31,2022-08-01T18:08:45,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-02,31.4,24,27.4,36.8,24,30.1,24,82.6,0,0,0,rain,0,0,37.1,29.5,150.2,1008.7,53.4,12.6,257.9,22.4,9,30,2022-08-02T06:26:17,2022-08-02T18:08:52,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-03,32,23,27.3,39.3,23,30.2,23.8,82.4,0,0,0,,0,0,37.1,31.7,146.6,1008.1,39.7,14.8,254.6,22.1,9,60,2022-08-03T06:26:01,2022-08-03T18:08:59,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-04,33,24,27.8,38.1,24,30.7,24,80.9,0,0,0,,0,0,37.1,27.7,151.7,1007.8,47.5,12,258.7,22.4,9,30,2022-08-04T06:25:45,2022-08-04T18:09:05,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-05,32.3,22,27.4,38,22,30.2,24.1,83.3,0,0,0,rain,0,0,25.9,31.7,160.5,1007.9,50.5,12.1,249.8,21.8,9,30,2022-08-05T06:25:28,2022-08-05T18:09:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-06,32,25,27.5,38,25,29.8,24,82.2,0,0,0,rain,0,0,37.1,31.7,159.2,1007.5,50.7,13,245.3,21.2,8,30,2022-08-06T06:25:10,2022-08-06T18:09:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-07,32.2,24.7,27.8,38,24.7,30.8,24,80.8,0,0,0,,0,0,46.4,37.1,153.5,1008.3,48.1,12.2,258.6,22.3,9,30,2022-08-07T06:24:51,2022-08-07T18:09:21,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-08,32,25.7,27.9,36.6,25.7,30,22.7,74.1,0,0,0,,0,0,46.4,37.1,150.3,1008.2,62.2,13,264.5,22.9,9,10,2022-08-08T06:24:32,2022-08-08T18:09:26,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-09,33,22,27,34.6,22,27.9,20.7,70,0,0,0,,0,0,48.2,42.5,150.4,1008.6,22.5,13.2,264.3,22.9,9,10,2022-08-09T06:24:12,2022-08-09T18:09:30,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-10,28,23.7,26.1,31.3,23.7,27.2,22.3,79.8,0.1,100,4.17,rain,0,0,46.4,37.1,151.6,1010.2,58,13.5,147.7,12.9,7,10,2022-08-10T06:23:51,2022-08-10T18:09:33,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-11,31.7,23,26.8,34.9,23,28.1,21.7,74.4,0,0,0,,0,0,55.4,37.1,151.1,1009.7,53.8,12.6,232,20.1,8,10,2022-08-11T06:23:30,2022-08-11T18:09:37,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-12,31.5,23,26.4,36.2,23,27.9,22.3,78.7,0,0,0,rain,0,0,46.4,37.1,154.4,1010,57.7,11.9,219.8,19,9,10,2022-08-12T06:23:08,2022-08-12T18:09:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-13,30,23,26.5,35.2,23,28.1,23.2,83,0.3,100,4.17,rain,0,0,37.1,29.5,168,1009.8,64.8,12.1,243.4,21.1,8,30,2022-08-13T06:22:45,2022-08-13T18:09:42,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-14,29,23.6,26.2,33.6,23.6,27.3,24.1,88.9,70,100,8.33,rain,0,0,46.4,27.7,157.9,1009.7,85.3,13.5,226,19.3,8,30,2022-08-14T06:22:21,2022-08-14T18:09:44,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-15,30.4,24.4,26.4,35.4,24.4,27.8,24.1,87.4,98.4,100,12.5,rain,0,0,37.1,24.1,154.8,1009.7,83.5,12.6,190.8,16.3,8,30,2022-08-15T06:21:57,2022-08-15T18:09:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-08-16,31,24,26.3,35.6,24,27.5,22.9,82.7,0,0,0,rain,0,0,44.6,37.1,151.6,1010.7,71.1,11.4,215.5,18.5,8,30,2022-08-16T06:21:32,2022-08-16T18:09:46,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-17,31,22.6,26,32.4,22.6,26.3,18.9,66.8,0.2,100,4.17,rain,0,0,46.4,40.7,154.1,1012.1,50.5,13.3,256.2,22.2,9,10,2022-08-17T06:21:06,2022-08-17T18:09:47,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-18,29,24,25.7,30.8,24,26.1,18.9,66.5,0,0,0,,0,0,50,37.1,154.1,1012.6,63.3,12.7,245.1,21.2,9,10,2022-08-18T06:20:40,2022-08-18T18:09:47,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-19,30.2,23,25.8,31.9,23,26.1,19.3,68.7,0,0,0,,0,0,46.4,37.1,147.5,1012.3,70.1,12.2,240.3,20.8,9,10,2022-08-19T06:20:13,2022-08-19T18:09:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-20,29,21.7,25.3,32,21.7,25.9,19.9,73,0,0,0,rain,0,0,46.4,27.7,148.8,1012.8,68.4,13.7,181.4,15.6,9,10,2022-08-20T06:19:46,2022-08-20T18:09:47,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-21,29,20,24.7,32,20,25.3,20.7,79.2,0,0,0,rain,0,0,46.4,37.1,157.3,1011.8,72,14.7,249.5,21.5,9,10,2022-08-21T06:19:18,2022-08-21T18:09:46,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-22,29,23,25.9,33.6,23,27,22.9,83.9,12,100,4.17,rain,0,0,37.1,37.1,160.6,1010.1,72.3,13.9,252.7,21.8,9,30,2022-08-22T06:18:49,2022-08-22T18:09:45,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-23,31,24,26.8,36.6,24,28.6,23.4,82.4,0,0,0,rain,0,0,37.1,40.7,146.4,1009.7,51,12,253.5,22,9,30,2022-08-23T06:18:20,2022-08-23T18:09:43,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-24,30,25,26.9,35.4,25,28.8,24.2,85.7,1,100,4.17,rain,0,0,37.1,33.5,154.3,1009.9,75.1,11.8,259.3,22.4,9,60,2022-08-24T06:17:50,2022-08-24T18:09:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,AYPY"
Papua New Guinea,2022-08-25,31,23,26.1,37.8,23,27.5,23.7,87.6,0.8,100,4.17,rain,0,0,46.4,37.1,144.2,1009.4,78.4,12.3,250.3,21.6,9,30,2022-08-25T06:17:20,2022-08-25T18:09:39,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2022-08-26,31,23,26.9,36.6,23,28.8,23.5,82.6,0,0,0,rain,0,0,55.4,37.1,149.2,1008.8,44.9,12.9,266.7,23,9,30,2022-08-26T06:16:50,2022-08-26T18:09:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-27,31,24,27.3,36.6,24,30,23.9,82.2,0,0,0,rain,0,0,17.6,18.4,177.7,1008.1,55.5,12.4,266.4,23.1,9,30,2022-08-27T06:16:18,2022-08-27T18:09:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,AYPY"
Papua New Guinea,2022-08-28,31,24,27.5,37.8,24,30.5,24.2,83.3,0,0,0,,0,0,37.1,27.7,176.1,1008,35.2,13.3,278.3,24,9,30,2022-08-28T06:15:47,2022-08-28T18:09:31,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
